ADM3_PCODE;JUNTA_SEXO;Sufragantes;Votos_válidos;Nulos;Blancos;Nulos_pct;Blancos_pct;"DANIEL NOBOA AZIN
(Derecha liberal 
moderada)";"LUISA GONZALEZ
(Izquierda autoritaria)"
EC130357;FEMENINO;3280,0;3035,0;229,0;19,0;0,06981707317073171;0,005792682926829268;0,26707317073170733;0,6582317073170731
EC130450;FEMENINO;30710,0;27978,0;2436,0;290,0;0,07932269619016608;0,009443178117876913;0,47622924128948224;0,4348095083034842
EC130451;FEMENINO;1129,0;1001,0;98,0;30,0;0,08680248007085917;0,026572187776793623;0,48361381753764393;0,4030115146147033
EC130452;FEMENINO;1716,0;1545,0;147,0;24,0;0,08566433566433566;0,013986013986013986;0,48892773892773894;0,4114219114219114
EC130453;FEMENINO;3940,0;3553,0;316,0;71,0;0,08020304568527918;0,01802030456852792;0,283248730964467;0,6185279187817259
EC130454;FEMENINO;4317,0;3887,0;367,0;64,0;0,08501274032893213;0,014825110030113504;0,30020847810979845;0,6001853138753764
EC130550;FEMENINO;8692,0;7649,0;863,0;180,0;0,09928670041417395;0,020708697653014266;0,38978370915784627;0,4902208927749655
EC130551;FEMENINO;883,0;739,0;107,0;37,0;0,12117780294450736;0,04190260475651189;0,3272933182332956;0,5096262740656852
EC130552;FEMENINO;1150,0;992,0;113,0;45,0;0,09826086956521739;0,0391304347826087;0,39217391304347826;0,47043478260869565
EC130650;FEMENINO;14017,0;12850,0;1067,0;100,0;0,07612185203681245;0,007134194192765927;0,501462509809517;0,4152814439609046
EC130651;FEMENINO;1012,0;849,0;141,0;21,0;0,13932806324110672;0,020750988142292492;0,3241106719367589;0,5148221343873518
EC130652;FEMENINO;1989,0;1742,0;220,0;26,0;0,11060834590246355;0,013071895424836602;0,334841628959276;0,5409753645047762
EC130654;FEMENINO;641,0;561,0;69,0;11,0;0,10764430577223089;0,0171606864274571;0,29797191887675506;0,5772230889235569
EC130656;FEMENINO;435,0;387,0;42,0;6,0;0,09655172413793103;0,013793103448275862;0,3080459770114943;0,5816091954022988
EC130657;FEMENINO;1495,0;1322,0;165,0;8,0;0,11036789297658862;0,005351170568561873;0,29698996655518395;0,5872909698996656
EC130658;FEMENINO;1333,0;1176,0;141,0;16,0;0,10577644411102775;0,012003000750187547;0,2483120780195049;0,6339084771192798
EC130750;FEMENINO;8011,0;7332,0;572,0;104,0;0,07140182249407065;0,012982149544376482;0,3786044189239795;0,5366371239545624
EC130850;FEMENINO;29659,0;27600,0;1946,0;110,0;0,06561246164739203;0,0037088236285781717;0,4211537813142722;0,5094237836744328
EC130851;FEMENINO;1518,0;1409,0;101,0;8,0;0,06653491436100131;0,005270092226613966;0,15085638998682477;0,7773386034255599
EC130852;FEMENINO;1236,0;1148,0;79,0;9,0;0,063915857605178;0,007281553398058253;0,13673139158576053;0,7920711974110033
EC130950;FEMENINO;17310,0;15941,0;1262,0;104,0;0,07290583477758521;0,006008087810514154;0,25805892547660314;0,6628538417099942
EC130952;FEMENINO;1335,0;1251,0;70,0;14,0;0,052434456928838954;0,010486891385767791;0,2644194756554307;0,6726591760299625
EC131050;FEMENINO;7370,0;6590,0;704,0;73,0;0,0955223880597015;0,009905020352781548;0,45563093622795114;0,43853459972862957
EC131051;FEMENINO;2357,0;2150,0;182,0;27,0;0,07721680101824353;0,011455239711497667;0,37378022910479425;0,5383962664403903
EC131052;FEMENINO;3141,0;2777,0;319,0;43,0;0,10156001273479784;0,013689907672715695;0,3212352753900032;0,5628780643107291
EC131053;FEMENINO;1945,0;1670,0;218,0;57,0;0,11208226221079691;0,02930591259640103;0,2750642673521851;0,583547557840617
EC131054;FEMENINO;1499,0;1304,0;152,0;41,0;0,10140093395597065;0,027351567711807873;0,2621747831887925;0,6077384923282189
EC131150;FEMENINO;8440,0;7496,0;667,0;278,0;0,07902843601895734;0,03293838862559242;0,20722748815165876;0,6809241706161138
EC131151;FEMENINO;2306,0;1925,0;334,0;47,0;0,1448395490026019;0,020381613183000868;0,204683434518647;0,6300954032957502
EC131152;FEMENINO;2321,0;2048,0;204,0;68,0;0,08789314950452391;0,029297716501507972;0,20637656182679878;0,6760017233950883
EC131250;FEMENINO;13216,0;12121,0;997,0;96,0;0,07543886198547216;0,007263922518159807;0,28132566585956414;0,6358202179176755
EC131350;FEMENINO;9249,0;8460,0;723,0;66,0;0,07817061303924748;0,007135906584495621;0,358309006379068;0,5563844739971889
EC131351;FEMENINO;2919,0;2663,0;221,0;34,0;0,07571085988352175;0,011647824597464886;0,3114080164439877;0,6008907159986296
EC131352;FEMENINO;1941,0;1755,0;164,0;22,0;0,0844925296239052;0,011334363730036065;0,24420401854714066;0,6599690880989181
EC131353;FEMENINO;2283,0;2042,0;207,0;35,0;0,09067017082785808;0,015330705212439772;0,14410862899693386;0,7503285151116952
EC131355;FEMENINO;1659,0;1494,0;113,0;52,0;0,06811332127787824;0,03134418324291742;0,15430982519590114;0,7462326702833032
EC131450;FEMENINO;3077,0;2841,0;209,0;27,0;0,06792330191745206;0,008774780630484237;0,37276568085797857;0,5505362365940851
EC131453;FEMENINO;8316,0;7607,0;632,0;78,0;0,075998075998076;0,00937950937950938;0,2902837902837903;0,6244588744588745
EC131457;FEMENINO;4641,0;4136,0;404,0;99,0;0,08705020469726352;0,021331609566903685;0,24132730015082957;0,6498599439775911
EC131550;FEMENINO;12177,0;11367,0;704,0;101,0;0,057813911472448055;0,0082943253674961;0,28594892009526157;0,6475322328980866
EC131551;FEMENINO;1495,0;1312,0;166,0;17,0;0,11103678929765887;0,01137123745819398;0,33979933110367894;0,5377926421404682
EC131552;FEMENINO;1921,0;1748,0;164,0;9,0;0,08537220197813639;0,004685059864653826;0,3742842269651223;0,5356585111920874
EC131650;FEMENINO;6116,0;5595,0;459,0;62,0;0,0750490516677567;0,010137344669718771;0,3116415958142577;0,6031720078482669
EC131651;FEMENINO;1932,0;1782,0;135,0;15,0;0,06987577639751552;0,007763975155279503;0,2546583850931677;0,6677018633540373
EC131652;FEMENINO;2359,0;1986,0;275,0;96,0;0,1165748198389148;0,040695209834675714;0,314540059347181;0,5273420941076727
EC131653;FEMENINO;1156,0;993,0;117,0;46,0;0,10121107266435986;0,039792387543252594;0,21972318339100347;0,639273356401384
EC131750;FEMENINO;15737,0;14294,0;1226,0;216,0;0,07790557285378408;0,01372561479316261;0,26714113236322046;0,6411641354769015
EC131751;FEMENINO;3712,0;3299,0;338,0;73,0;0,09105603448275862;0,01966594827586207;0,19692887931034483;0,6918103448275862
EC131752;FEMENINO;1715,0;1563,0;121,0;31,0;0,07055393586005831;0,018075801749271137;0,2542274052478134;0,6571428571428571
EC131753;FEMENINO;1118,0;1018,0;71,0;29,0;0,06350626118067978;0,0259391771019678;0,29964221824686943;0,610912343470483
EC131850;FEMENINO;4590,0;4185,0;350,0;54,0;0,07625272331154684;0,011764705882352941;0,1991285403050109;0,712636165577342
EC131950;FEMENINO;5359,0;4919,0;398,0;42,0;0,07426758723642471;0,007837283075200598;0,27859675312558313;0,6392983765627915
EC131951;FEMENINO;2055,0;1785,0;247,0;23,0;0,12019464720194648;0,01119221411192214;0,2661800486618005;0,6024330900243309
EC131952;FEMENINO;1395,0;1274,0;104,0;17,0;0,07455197132616488;0,012186379928315413;0,33548387096774196;0,5777777777777777
EC132050;FEMENINO;5805,0;5304,0;424,0;77,0;0,07304048234280792;0,01326442721791559;0,21498708010335918;0,6987080103359173
EC132150;FEMENINO;8488,0;8056,0;389,0;40,0;0,045829406220546653;0,00471253534401508;0,1450282752120641;0,804076343072573
EC132250;FEMENINO;6811,0;6327,0;411,0;73,0;0,06034356188518573;0,0107179562472471;0,2409337835853766;0,6880046982821906
EC132251;FEMENINO;1754,0;1635,0;102,0;17,0;0,05815279361459521;0,009692132269099202;0,2331812998859749;0,6989737742303307
EC140150;FEMENINO;7654,0;7094,0;530,0;30,0;0,06924483929971256;0,003919519205644107;0,6379670760386726;0,2888685654559707
EC140151;FEMENINO;202,0;191,0;10,0;1,0;0,04950495049504951;0,0049504950495049506;0,6336633663366337;0,3118811881188119
EC140153;FEMENINO;1022,0;966,0;44,0;12,0;0,043052837573385516;0,011741682974559686;0,5841487279843445;0,3610567514677104
EC140156;FEMENINO;390,0;362,0;25,0;3,0;0,0641025641025641;0,007692307692307693;0,6025641025641025;0,32564102564102565
EC140157;FEMENINO;4756,0;4505,0;197,0;54,0;0,04142136248948696;0,011354079058031959;0,7005887300252313;0,2466358284272498
EC140158;FEMENINO;412,0;381,0;30,0;1,0;0,07281553398058252;0,0024271844660194173;0,5485436893203883;0,3762135922330097
EC140160;FEMENINO;100,0;96,0;4,0;0,0;0,04;0,0;0,82;0,14
EC140162;FEMENINO;765,0;714,0;40,0;11,0;0,05228758169934641;0,01437908496732026;0,6928104575163399;0,24052287581699347
EC140164;FEMENINO;811,0;769,0;38,0;4,0;0,0468557336621455;0,004932182490752158;0,6091245376078915;0,33908754623921084
EC140250;FEMENINO;3357,0;3188,0;148,0;20,0;0,04408698242478403;0,005957700327673518;0,711349419124218;0,23830801310694072
EC140251;FEMENINO;100,0;93,0;7,0;0,0;0,07;0,0;0,61;0,32
EC140252;FEMENINO;98,0;96,0;1,0;1,0;0,01020408163265306;0,01020408163265306;0,6122448979591837;0,3673469387755102
EC140253;FEMENINO;1746,0;1659,0;72,0;15,0;0,041237113402061855;0,00859106529209622;0,761168384879725;0,18900343642611683
EC140254;FEMENINO;205,0;201,0;3,0;1,0;0,014634146341463415;0,004878048780487805;0,7853658536585366;0,1951219512195122
EC140255;FEMENINO;234,0;214,0;19,0;1,0;0,0811965811965812;0,004273504273504274;0,7094017094017094;0,20512820512820512
EC140256;FEMENINO;276,0;263,0;12,0;1,0;0,043478260869565216;0,0036231884057971015;0,6811594202898551;0,2717391304347826
EC140257;FEMENINO;76,0;74,0;1,0;1,0;0,013157894736842105;0,013157894736842105;0,5657894736842105;0,40789473684210525
EC140258;FEMENINO;304,0;286,0;17,0;1,0;0,05592105263157895;0,003289473684210526;0,6381578947368421;0,3026315789473684
EC140350;FEMENINO;1590,0;1528,0;53,0;9,0;0,03333333333333333;0,005660377358490566;0,7572327044025158;0,2037735849056604
EC140351;FEMENINO;344,0;327,0;14,0;3,0;0,040697674418604654;0,00872093023255814;0,627906976744186;0,3226744186046512
EC140353;FEMENINO;564,0;531,0;30,0;3,0;0,05319148936170213;0,005319148936170213;0,8120567375886525;0,12943262411347517
EC140356;FEMENINO;176,0;153,0;23,0;0,0;0,13068181818181818;0,0;0,4318181818181818;0,4375
EC140357;FEMENINO;298,0;288,0;6,0;4,0;0,020134228187919462;0,013422818791946308;0,6845637583892618;0,28187919463087246
EC140358;FEMENINO;397,0;381,0;16,0;0,0;0,04030226700251889;0,0;0,6171284634760705;0,3425692695214106
EC140450;FEMENINO;1756,0;1650,0;99,0;7,0;0,056378132118451024;0,003986332574031891;0,6605922551252847;0,27904328018223234
EC140451;FEMENINO;266,0;256,0;8,0;2,0;0,03007518796992481;0,007518796992481203;0,5488721804511278;0,41353383458646614
EC140452;FEMENINO;191,0;182,0;7,0;2,0;0,03664921465968586;0,010471204188481676;0,643979057591623;0,3089005235602094
EC140454;FEMENINO;725,0;703,0;18,0;4,0;0,02482758620689655;0,005517241379310344;0,6303448275862069;0,3393103448275862
EC140455;FEMENINO;470,0;445,0;20,0;5,0;0,0425531914893617;0,010638297872340425;0,625531914893617;0,32127659574468087
EC140550;FEMENINO;1203,0;1135,0;56,0;12,0;0,046550290939318374;0,00997506234413965;0,656691604322527;0,286783042394015
EC140551;FEMENINO;143,0;136,0;7,0;0,0;0,04895104895104895;0,0;0,48951048951048953;0,46153846153846156
EC140552;FEMENINO;217,0;207,0;8,0;2,0;0,03686635944700461;0,009216589861751152;0,5483870967741935;0,4055299539170507
EC140553;FEMENINO;608,0;573,0;22,0;13,0;0,03618421052631579;0,02138157894736842;0,6233552631578947;0,3190789473684211
EC140554;FEMENINO;243,0;232,0;11,0;0,0;0,04526748971193416;0,0;0,551440329218107;0,40329218106995884
EC140556;FEMENINO;574,0;556,0;18,0;0,0;0,0313588850174216;0,0;0,6898954703832753;0,2787456445993031
EC140557;FEMENINO;514,0;490,0;21,0;3,0;0,04085603112840467;0,005836575875486381;0,6498054474708171;0,3035019455252918
EC140650;FEMENINO;5024,0;4723,0;270,0;30,0;0,05374203821656051;0,005971337579617835;0,6035031847133758;0,3365843949044586
EC140651;FEMENINO;745,0;719,0;21,0;5,0;0,028187919463087248;0,006711409395973154;0,6080536912751678;0,35704697986577183
EC140652;FEMENINO;1125,0;1080,0;42,0;3,0;0,037333333333333336;0,0026666666666666666;0,5813333333333334;0,37866666666666665
EC140655;FEMENINO;313,0;293,0;18,0;2,0;0,05750798722044728;0,006389776357827476;0,48881789137380194;0,4472843450479233
EC140750;FEMENINO;1333,0;1245,0;74,0;14,0;0,0555138784696174;0,010502625656414103;0,609152288072018;0,32483120780195046
EC140751;FEMENINO;1861,0;1704,0;141,0;16,0;0,07576571735626007;0,008597528210639442;0,6996238581407845;0,21601289629231596
EC140850;FEMENINO;820,0;783,0;32,0;5,0;0,03902439024390244;0,006097560975609756;0,574390243902439;0,3804878048780488
EC140851;FEMENINO;114,0;109,0;5,0;0,0;0,043859649122807015;0,0;0,4473684210526316;0,5087719298245614
EC140852;FEMENINO;312,0;303,0;6,0;3,0;0,019230769230769232;0,009615384615384616;0,8108974358974359;0,16025641025641027
EC140853;FEMENINO;97,0;94,0;2,0;1,0;0,020618556701030927;0,010309278350515464;0,5463917525773195;0,422680412371134
EC140854;FEMENINO;153,0;149,0;4,0;0,0;0,026143790849673203;0,0;0,6470588235294118;0,32679738562091504
EC140950;FEMENINO;2276,0;2121,0;131,0;23,0;0,05755711775043937;0,010105448154657293;0,7666959578207382;0,16520210896309315
EC140951;FEMENINO;680,0;638,0;38,0;4,0;0,05588235294117647;0,0058823529411764705;0,47205882352941175;0,4661764705882353
EC140952;FEMENINO;1938,0;1798,0;116,0;24,0;0,05985552115583075;0,01238390092879257;0,8312693498452013;0,09649122807017543
EC140953;FEMENINO;1606,0;1546,0;55,0;5,0;0,03424657534246575;0,00311332503113325;0,813200498132005;0,149439601494396
EC140954;FEMENINO;812,0;783,0;25,0;4,0;0,03078817733990148;0,0049261083743842365;0,8669950738916257;0,09729064039408868
EC141050;FEMENINO;943,0;880,0;58,0;5,0;0,061505832449628844;0,005302226935312832;0,591728525980912;0,34146341463414637
EC141051;FEMENINO;668,0;633,0;27,0;8,0;0,040419161676646706;0,011976047904191617;0,7574850299401198;0,19011976047904192
EC141052;FEMENINO;896,0;805,0;26,0;65,0;0,029017857142857144;0,07254464285714286;0,6897321428571429;0,20870535714285715
EC141150;FEMENINO;764,0;731,0;29,0;4,0;0,03795811518324607;0,005235602094240838;0,6963350785340314;0,2604712041884817
EC141250;FEMENINO;1662,0;1583,0;66,0;12,0;0,039711191335740074;0,007220216606498195;0,6684717208182912;0,28399518652226236
EC141251;FEMENINO;1108,0;1037,0;56,0;15,0;0,05054151624548736;0,013537906137184115;0,6254512635379061;0,3104693140794224
EC150150;FEMENINO;13419,0;12800,0;554,0;65,0;0,04128474551009762;0,004843878083314703;0,7549742901855578;0,1988970862210299
EC150151;FEMENINO;2412,0;2328,0;76,0;8,0;0,03150912106135987;0,003316749585406302;0,7661691542288557;0,19900497512437812
EC150153;FEMENINO;2431,0;2334,0;87,0;10,0;0,03578774167009461;0,004113533525298231;0,7540106951871658;0,20608802961744138
EC150154;FEMENINO;796,0;774,0;21,0;1,0;0,026381909547738693;0,001256281407035176;0,8530150753768844;0,11934673366834171
EC150155;FEMENINO;1878,0;1821,0;55,0;2,0;0,029286474973375932;0,0010649627263045794;0,7678381256656017;0,2018104366347178
EC150156;FEMENINO;2250,0;2157,0;81,0;12,0;0,036;0,005333333333333333;0,7551111111111111;0,20355555555555555
EC150157;FEMENINO;1335,0;1319,0;14,0;2,0;0,010486891385767791;0,00149812734082397;0,7790262172284644;0,20898876404494382
EC150158;FEMENINO;1704,0;1661,0;41,0;2,0;0,024061032863849766;0,0011737089201877935;0,784037558685446;0,19072769953051644
EC150350;FEMENINO;6144,0;5845,0;276,0;23,0;0,044921875;0,0037434895833333335;0,6809895833333334;0,2703450520833333
EC150352;FEMENINO;2419,0;2289,0;118,0;12,0;0,04878048780487805;0,004960727573377429;0,6688714344770567;0,2773873501446879
EC150354;FEMENINO;1386,0;1315,0;63,0;8,0;0,045454545454545456;0,005772005772005772;0,6313131313131313;0,31746031746031744
EC150356;FEMENINO;958,0;912,0;40,0;6,0;0,04175365344467641;0,006263048016701462;0,48434237995824636;0,46764091858037576
EC150450;FEMENINO;2010,0;1871,0;131,0;8,0;0,06517412935323383;0,003980099502487562;0,5019900497512437;0,42885572139303485
EC150451;FEMENINO;287,0;261,0;13,0;13,0;0,04529616724738676;0,04529616724738676;0,49477351916376305;0,4146341463414634
EC150452;FEMENINO;146,0;138,0;7,0;1,0;0,04794520547945205;0,00684931506849315;0,363013698630137;0,5821917808219178
EC150453;FEMENINO;269,0;262,0;6,0;1,0;0,022304832713754646;0,0037174721189591076;0,12267657992565056;0,8513011152416357
EC150454;FEMENINO;565,0;543,0;21,0;1,0;0,03716814159292035;0,0017699115044247787;0,4814159292035398;0,479646017699115
EC150455;FEMENINO;231,0;216,0;15,0;0,0;0,06493506493506493;0,0;0,5670995670995671;0,36796536796536794
EC150750;FEMENINO;898,0;849,0;49,0;0,0;0,05456570155902005;0,0;0,6414253897550112;0,3040089086859688
EC150751;FEMENINO;203,0;187,0;16,0;0,0;0,07881773399014778;0,0;0,5714285714285714;0,3497536945812808
EC150752;FEMENINO;245,0;230,0;15,0;0,0;0,061224489795918366;0,0;0,46530612244897956;0,47346938775510206
EC150753;FEMENINO;292,0;276,0;15,0;1,0;0,05136986301369863;0,003424657534246575;0,4589041095890411;0,4863013698630137
EC150754;FEMENINO;934,0;888,0;43,0;3,0;0,046038543897216275;0,0032119914346895075;0,6552462526766595;0,2955032119914347
EC150756;FEMENINO;124,0;118,0;6,0;0,0;0,04838709677419355;0,0;0,5887096774193549;0,3629032258064516
EC150950;FEMENINO;1667,0;1613,0;51,0;3,0;0,03059388122375525;0,001799640071985603;0,7498500299940012;0,21775644871025795
EC160150;FEMENINO;15257,0;14550,0;680,0;25,0;0,044569705708854955;0,0016385921216490792;0,7538179196434424;0,1998426951563217
EC160152;FEMENINO;798,0;725,0;69,0;4,0;0,08646616541353383;0,005012531328320802;0,6954887218045113;0,21303258145363407
EC160154;FEMENINO;738,0;695,0;38,0;5,0;0,051490514905149054;0,006775067750677507;0,7493224932249323;0,19241192411924118
EC160155;FEMENINO;686,0;653,0;27,0;6,0;0,03935860058309038;0,008746355685131196;0,7667638483965015;0,18513119533527697
EC160156;FEMENINO;1065,0;979,0;69,0;17,0;0,0647887323943662;0,01596244131455399;0,7126760563380282;0,20657276995305165
EC160157;FEMENINO;170,0;166,0;4,0;0,0;0,023529411764705882;0,0;0,7411764705882353;0,23529411764705882
EC160158;FEMENINO;105,0;96,0;8,0;1,0;0,0761904761904762;0,009523809523809525;0,5333333333333333;0,38095238095238093
EC160159;FEMENINO;206,0;190,0;16,0;0,0;0,07766990291262135;0,0;0,5728155339805825;0,34951456310679613
EC160161;FEMENINO;1086,0;747,0;334,0;5,0;0,30755064456721914;0,004604051565377533;0,4438305709023941;0,2440147329650092
EC160162;FEMENINO;2323,0;2218,0;99,0;5,0;0,04261730520878175;0,002152389151958674;0,7649591046061128;0,18984072320275505
EC160163;FEMENINO;1689,0;1615,0;65,0;9,0;0,03848431024274719;0,0053285968028419185;0,69449378330373;0,2616933096506809
EC160164;FEMENINO;454,0;427,0;26,0;1,0;0,05726872246696035;0,0022026431718061676;0,698237885462555;0,2422907488986784
EC160165;FEMENINO;957,0;914,0;38,0;5,0;0,03970741901776385;0,00522466039707419;0,7523510971786834;0,2027168234064786
EC160166;FEMENINO;649,0;620,0;26,0;3,0;0,040061633281972264;0,004622496147919877;0,6317411402157165;0,3235747303543914
EC160250;FEMENINO;695,0;666,0;27,0;2,0;0,03884892086330935;0,0028776978417266188;0,7482014388489209;0,21007194244604316
EC160251;FEMENINO;868,0;824,0;39,0;5,0;0,044930875576036866;0,00576036866359447;0,6094470046082949;0,33986175115207373
EC160252;FEMENINO;3041,0;2916,0;112,0;11,0;0,03682999013482407;0,0036172311739559354;0,7517264057875699;0,2071686945083854
EC160350;FEMENINO;1511,0;1445,0;60,0;6,0;0,03970880211780278;0,003970880211780278;0,6300463269358041;0,32627399073461283
EC160351;FEMENINO;415,0;399,0;15,0;1,0;0,03614457831325301;0,0024096385542168677;0,7325301204819277;0,2289156626506024
EC160450;FEMENINO;1753,0;1699,0;49,0;5,0;0,027952082144894468;0,002852253280091272;0,7016543069024529;0,2675413576725613
EC160451;FEMENINO;936,0;874,0;53,0;9,0;0,056623931623931624;0,009615384615384616;0,5779914529914529;0,3557692307692308
EC170151;FEMENINO;8458,0;7909,0;518,0;30,0;0,06124379285883187;0,0035469378103570584;0,5906833766847954;0,34440766138567036
EC170152;FEMENINO;12195,0;11149,0;984,0;60,0;0,08068880688806888;0,004920049200492005;0,48560885608856086;0,42861828618286185
EC170153;FEMENINO;750,0;668,0;79,0;3,0;0,10533333333333333;0,004;0,5466666666666666;0,344
EC170154;FEMENINO;2017,0;1849,0;164,0;5,0;0,0813088745661874;0,002478929102627665;0,5176003966286564;0,39910758552305403
EC170155;FEMENINO;64610,0;59580,0;4809,0;207,0;0,07443120260021668;0,003203838415106021;0,5332146726512924;0,38893360160965795
EC170156;FEMENINO;37785,0;35505,0;2207,0;70,0;0,05840942172819902;0,0018525870054254335;0,6587005425433373;0,28095805213709146
EC170157;FEMENINO;16299,0;15598,0;671,0;24,0;0,04116816982636971;0,0014724829744156083;0,745505859255169;0,21148536720044175
EC170158;FEMENINO;316,0;279,0;32,0;4,0;0,10126582278481013;0,012658227848101266;0,5253164556962026;0,3575949367088608
EC170159;FEMENINO;3239,0;2927,0;291,0;17,0;0,0898425439950602;0,005248533497993208;0,38808274158690953;0,5155912318616857
EC170160;FEMENINO;7459,0;6821,0;585,0;50,0;0,07842874379943693;0,00670331143584931;0,43276578629843143;0,48169995978013136
EC170161;FEMENINO;705,0;650,0;51,0;4,0;0,07234042553191489;0,005673758865248227;0,5134751773049645;0,4085106382978723
EC170162;FEMENINO;1471,0;1353,0;114,0;4,0;0,07749830047586675;0,002719238613188307;0,47586675730795375;0,44391570360299115
EC170163;FEMENINO;6748,0;6186,0;520,0;38,0;0,07705986959098993;0,005631298162418494;0,460284528749259;0,45643153526970953
EC170164;FEMENINO;3201,0;2951,0;236,0;13,0;0,07372696032489846;0,004061230865354577;0,44392377382068104;0,47797563261480785
EC170165;FEMENINO;4424,0;4058,0;347,0;19,0;0,07843580470162749;0,004294755877034358;0,527124773960217;0,39014466546112114
EC170166;FEMENINO;825,0;759,0;63,0;3,0;0,07636363636363637;0,0036363636363636364;0,5296969696969697;0,3903030303030303
EC170168;FEMENINO;918,0;819,0;95,0;4,0;0,10348583877995643;0,004357298474945534;0,5087145969498911;0,38344226579520696
EC170169;FEMENINO;1273,0;1129,0;135,0;9,0;0,10604870384917518;0,007069913589945012;0,5113904163393559;0,37549096622152395
EC170170;FEMENINO;5021,0;4688,0;281,0;52,0;0,05596494722166899;0,010356502688707428;0,6783509261103365;0,255327623979287
EC170171;FEMENINO;607,0;552,0;49,0;6,0;0,08072487644151564;0,009884678747940691;0,4925864909390445;0,41680395387149916
EC170172;FEMENINO;1548,0;1388,0;152,0;8,0;0,09819121447028424;0,00516795865633075;0,522609819121447;0,374031007751938
EC170174;FEMENINO;363,0;341,0;22,0;0,0;0,06060606060606061;0,0;0,6033057851239669;0,33608815426997246
EC170175;FEMENINO;7388,0;6732,0;608,0;48,0;0,08229561451001624;0,006497022198159177;0,4510016242555495;0,46020573903627504
EC170176;FEMENINO;7962,0;7421,0;499,0;40,0;0,06267269530268776;0,005023863350916855;0,43556895252449135;0,4964832956543582
EC170177;FEMENINO;14055,0;13222,0;771,0;60,0;0,05485592315901814;0,004268943436499467;0,6332977588046959;0,30743507648523655
EC170178;FEMENINO;2433,0;2164,0;240,0;29,0;0,09864364981504316;0,011919441019317715;0,468557336621455;0,4208795725441841
EC170179;FEMENINO;6077,0;5642,0;409,0;26,0;0,06730294553233504;0,004278426855356262;0,5053480335691953;0,42307059404311337
EC170180;FEMENINO;14372,0;13260,0;1064,0;47,0;0,07403284163651545;0,0032702477038686335;0,5223350960200389;0,40029223490119675
EC170181;FEMENINO;2448,0;2164,0;263,0;21,0;0,10743464052287582;0,00857843137254902;0,44281045751633985;0,4411764705882353
EC170183;FEMENINO;1238,0;1124,0;105,0;9,0;0,08481421647819062;0,007269789983844911;0,5153473344103393;0,3925686591276252
EC170184;FEMENINO;24095,0;22211,0;1784,0;100,0;0,0740402573147956;0,004150238638721726;0,5775057065781283;0,34430379746835443
EC170185;FEMENINO;8282,0;7566,0;669,0;47,0;0,08077758995411737;0,0056749577396764065;0,4492876116879981;0,4642598406182082
EC170186;FEMENINO;2379,0;2216,0;158,0;5,0;0,0664144598570828;0,002101723413198823;0,5670449768810425;0,3644388398486759
EC170250;FEMENINO;2933,0;2630,0;286,0;17,0;0,09751108080463688;0,005796113194681214;0,32526423457211046;0,5714285714285714
EC170251;FEMENINO;2181,0;2008,0;166,0;7,0;0,0761118752865658;0,0032095369096744614;0,4676753782668501;0,4530032095369097
EC170252;FEMENINO;6160,0;5405,0;688,0;67,0;0,11168831168831168;0,010876623376623377;0,20746753246753247;0,6699675324675325
EC170253;FEMENINO;2965,0;2646,0;292,0;27,0;0,0984822934232715;0,009106239460370995;0,2114671163575042;0,6809443507588533
EC170254;FEMENINO;1182,0;1060,0;114,0;8,0;0,09644670050761421;0,00676818950930626;0,2715736040609137;0,6252115059221658
EC170255;FEMENINO;1714,0;1557,0;150,0;7,0;0,08751458576429405;0,004084014002333722;0,41831971995332556;0,49008168028004667
EC170256;FEMENINO;3497,0;3208,0;259,0;30,0;0,07406348298541607;0,008578781812982557;0,3248498713182728;0,5925078638833285
EC170350;FEMENINO;14394,0;13295,0;1047,0;50,0;0,07273864110045852;0,003473669584549118;0,6185910796165068;0,3050576629151035
EC170351;FEMENINO;3764,0;3440,0;315,0;9,0;0,08368756641870351;0,002391073326248672;0,5722635494155154;0,3416578108395324
EC170352;FEMENINO;2805,0;2610,0;183,0;12,0;0,06524064171122995;0,0042780748663101605;0,5550802139037433;0,3754010695187166
EC170353;FEMENINO;6808,0;6217,0;564,0;27,0;0,08284371327849589;0,003965922444183314;0,4403642773207991;0,47282608695652173
EC170354;FEMENINO;602,0;567,0;32,0;3,0;0,053156146179401995;0,0049833887043189366;0,5066445182724253;0,43521594684385384
EC170355;FEMENINO;1070,0;953,0;110,0;7,0;0,102803738317757;0,0065420560747663555;0,5336448598130841;0,35700934579439253
EC170356;FEMENINO;4233,0;3810,0;363,0;57,0;0,08575478384124734;0,013465627214741318;0,5485471296952515;0,35152374202693126
EC170357;FEMENINO;1722,0;1602,0;119,0;1,0;0,06910569105691057;0,0005807200929152149;0,6300813008130082;0,30023228803716606
EC170450;FEMENINO;7910,0;7271,0;595,0;44,0;0,0752212389380531;0,005562579013906448;0,36573957016434894;0,5534766118836916
EC170451;FEMENINO;1478,0;1338,0;125,0;15,0;0,08457374830852503;0,010148849797023005;0,40054127198917455;0,5047361299052774
EC170452;FEMENINO;2039,0;1856,0;161,0;22,0;0,07896027464443355;0,010789602746444336;0,3658656204021579;0,5443845022069642
EC170453;FEMENINO;722,0;665,0;53,0;4,0;0,07340720221606649;0,00554016620498615;0,36149584487534625;0,5595567867036011
