rate_feature_id,numerator_feature_id,denominator_feature_id,numerator_metric,denominator_metric,table_name
censo_rate_condiciones_vida_5_2_de_uso_exclusivo_del_hogar_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_de_uso_exclusivo_del_hogar,censo_ind_condiciones_vida_5_2_de_uso_exclusivo_del_hogar_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_de_uso_exclusivo_del_hogar,censo_ind_condiciones_vida_5_2_de_uso_exclusivo_del_hogar_numero_total_de_hogares,"Condición de exclusividad del servicio higiénico, inodoro o escusado | De uso exclusivo del hogar",Número total de hogares,"Hogares por condición de exclusividad del servicio higienico o escusado, según provincia, cantón, parroquia de residencia y condición de exclusividad de las instalaciones y/o ducha para bañarse"
censo_rate_condiciones_vida_5_2_no_tiene_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_de_uso_exclusivo_del_hogar,censo_ind_condiciones_vida_5_2_no_tiene_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_de_uso_exclusivo_del_hogar,censo_ind_condiciones_vida_5_2_no_tiene_numero_total_de_hogares,"Condición de exclusividad del servicio higiénico, inodoro o escusado | De uso exclusivo del hogar",Número total de hogares,"Hogares por condición de exclusividad del servicio higienico o escusado, según provincia, cantón, parroquia de residencia y condición de exclusividad de las instalaciones y/o ducha para bañarse"
censo_rate_condiciones_vida_5_2_no_tiene_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_no_tiene,censo_ind_condiciones_vida_5_2_no_tiene_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_no_tiene,censo_ind_condiciones_vida_5_2_no_tiene_numero_total_de_hogares,"Condición de exclusividad del servicio higiénico, inodoro o escusado | No tiene",Número total de hogares,"Hogares por condición de exclusividad del servicio higienico o escusado, según provincia, cantón, parroquia de residencia y condición de exclusividad de las instalaciones y/o ducha para bañarse"
censo_rate_condiciones_vida_5_2_total_geografia_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_compartido_con_varios_hogares,censo_ind_condiciones_vida_5_2_total_geografia_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_compartido_con_varios_hogares,censo_ind_condiciones_vida_5_2_total_geografia_numero_total_de_hogares,"Condición de exclusividad del servicio higiénico, inodoro o escusado | Compartido con varios hogares",Número total de hogares,"Hogares por condición de exclusividad del servicio higienico o escusado, según provincia, cantón, parroquia de residencia y condición de exclusividad de las instalaciones y/o ducha para bañarse"
censo_rate_condiciones_vida_5_2_total_geografia_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_de_uso_exclusivo_del_hogar,censo_ind_condiciones_vida_5_2_total_geografia_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_de_uso_exclusivo_del_hogar,censo_ind_condiciones_vida_5_2_total_geografia_numero_total_de_hogares,"Condición de exclusividad del servicio higiénico, inodoro o escusado | De uso exclusivo del hogar",Número total de hogares,"Hogares por condición de exclusividad del servicio higienico o escusado, según provincia, cantón, parroquia de residencia y condición de exclusividad de las instalaciones y/o ducha para bañarse"
censo_rate_condiciones_vida_5_2_total_geografia_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_no_tiene,censo_ind_condiciones_vida_5_2_total_geografia_condicion_de_exclusividad_del_servicio_higienico_inodoro_o_escusado_no_tiene,censo_ind_condiciones_vida_5_2_total_geografia_numero_total_de_hogares,"Condición de exclusividad del servicio higiénico, inodoro o escusado | No tiene",Número total de hogares,"Hogares por condición de exclusividad del servicio higienico o escusado, según provincia, cantón, parroquia de residencia y condición de exclusividad de las instalaciones y/o ducha para bañarse"
censo_rate_condiciones_vida_6_2_la_beben_tal_como_llega_al_hogar_fuente_de_abastecimiento_de_agua_de_la_vivienda_juntas_de_agua_organizaciones_comunitarias_gad_parroquial,censo_ind_condiciones_vida_6_2_la_beben_tal_como_llega_al_hogar_fuente_de_abastecimiento_de_agua_de_la_vivienda_juntas_de_agua_organizaciones_comunitarias_gad_parroquial,censo_ind_condiciones_vida_6_2_la_beben_tal_como_llega_al_hogar_numero_total_de_hogares,Fuente de abastecimiento de agua de la vivienda | Juntas de agua/Organizaciones comunitarias/GAD parroquial,Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vida_6_2_la_beben_tal_como_llega_al_hogar_fuente_de_abastecimiento_de_agua_de_la_vivienda_otras_fuentes_rio_vertiente_canal_grieta_o_agua_lluvia,censo_ind_condiciones_vida_6_2_la_beben_tal_como_llega_al_hogar_fuente_de_abastecimiento_de_agua_de_la_vivienda_otras_fuentes_rio_vertiente_canal_grieta_o_agua_lluvia,censo_ind_condiciones_vida_6_2_la_beben_tal_como_llega_al_hogar_numero_total_de_hogares,"Fuente de abastecimiento de agua de la vivienda | Otras fuentes (río, vertiente, canal, grieta o agua lluvia)",Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vida_6_2_la_hierven_fuente_de_abastecimiento_de_agua_de_la_vivienda_juntas_de_agua_organizaciones_comunitarias_gad_parroquial,censo_ind_condiciones_vida_6_2_la_hierven_fuente_de_abastecimiento_de_agua_de_la_vivienda_juntas_de_agua_organizaciones_comunitarias_gad_parroquial,censo_ind_condiciones_vida_6_2_la_hierven_numero_total_de_hogares,Fuente de abastecimiento de agua de la vivienda | Juntas de agua/Organizaciones comunitarias/GAD parroquial,Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vida_6_2_la_hierven_fuente_de_abastecimiento_de_agua_de_la_vivienda_otras_fuentes_rio_vertiente_canal_grieta_o_agua_lluvia,censo_ind_condiciones_vida_6_2_la_hierven_fuente_de_abastecimiento_de_agua_de_la_vivienda_otras_fuentes_rio_vertiente_canal_grieta_o_agua_lluvia,censo_ind_condiciones_vida_6_2_la_hierven_numero_total_de_hogares,"Fuente de abastecimiento de agua de la vivienda | Otras fuentes (río, vertiente, canal, grieta o agua lluvia)",Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vida_6_2_total_geografia_fuente_de_abastecimiento_de_agua_de_la_vivienda_empresa_publica_municipio,censo_ind_condiciones_vida_6_2_total_geografia_fuente_de_abastecimiento_de_agua_de_la_vivienda_empresa_publica_municipio,censo_ind_condiciones_vida_6_2_total_geografia_numero_total_de_hogares,Fuente de abastecimiento de agua de la vivienda | Empresa pública/Municipio,Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vida_6_2_total_geografia_fuente_de_abastecimiento_de_agua_de_la_vivienda_juntas_de_agua_organizaciones_comunitarias_gad_parroquial,censo_ind_condiciones_vida_6_2_total_geografia_fuente_de_abastecimiento_de_agua_de_la_vivienda_juntas_de_agua_organizaciones_comunitarias_gad_parroquial,censo_ind_condiciones_vida_6_2_total_geografia_numero_total_de_hogares,Fuente de abastecimiento de agua de la vivienda | Juntas de agua/Organizaciones comunitarias/GAD parroquial,Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vida_6_2_total_geografia_fuente_de_abastecimiento_de_agua_de_la_vivienda_otras_fuentes_rio_vertiente_canal_grieta_o_agua_lluvia,censo_ind_condiciones_vida_6_2_total_geografia_fuente_de_abastecimiento_de_agua_de_la_vivienda_otras_fuentes_rio_vertiente_canal_grieta_o_agua_lluvia,censo_ind_condiciones_vida_6_2_total_geografia_numero_total_de_hogares,"Fuente de abastecimiento de agua de la vivienda | Otras fuentes (río, vertiente, canal, grieta o agua lluvia)",Número total de hogares,"Hogares por fuente de abastecimiento de agua de la vivienda, según  provincia, cantón, parroquia de residencia y tratamiento que realizan al agua para beber"
censo_rate_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_de_temporada_o_vacacional,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_de_temporada_o_vacacional,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_total_viviendas_particulares,Tipo de vivienda | Viviendas particulares | De temporada o vacacional,Tipo de vivienda | Viviendas particulares | Total viviendas particulares,"Viviendas por tipo de vivienda (particulares  y colectivas) y condición de ocupación, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_desocupada,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_desocupada,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_total_viviendas_particulares,Tipo de vivienda | Viviendas particulares | Desocupada,Tipo de vivienda | Viviendas particulares | Total viviendas particulares,"Viviendas por tipo de vivienda (particulares  y colectivas) y condición de ocupación, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_en_construccion,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_en_construccion,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_total_viviendas_particulares,Tipo de vivienda | Viviendas particulares | En construcción,Tipo de vivienda | Viviendas particulares | Total viviendas particulares,"Viviendas por tipo de vivienda (particulares  y colectivas) y condición de ocupación, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_ocupada_con_personas_ausentes,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_ocupada_con_personas_ausentes,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_total_viviendas_particulares,Tipo de vivienda | Viviendas particulares | Ocupada con personas ausentes,Tipo de vivienda | Viviendas particulares | Total viviendas particulares,"Viviendas por tipo de vivienda (particulares  y colectivas) y condición de ocupación, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_ocupada_con_personas_presentes,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_ocupada_con_personas_presentes,censo_ind_condiciones_vivienda_1_2_tipo_de_vivienda_viviendas_particulares_total_viviendas_particulares,Tipo de vivienda | Viviendas particulares | Ocupada con personas presentes,Tipo de vivienda | Viviendas particulares | Total viviendas particulares,"Viviendas por tipo de vivienda (particulares  y colectivas) y condición de ocupación, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_3_2_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_3_2_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_3_2_numero_total_de_viviendas_particulares,Tipo de vivienda | Casa o villa,Número total de viviendas particulares,"Viviendas particulares por tipo de vivienda, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_3_2_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_3_2_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_3_2_numero_total_de_viviendas_particulares,Tipo de vivienda | Mediagua,Número total de viviendas particulares,"Viviendas particulares por tipo de vivienda, según provincia, cantón y parroquia"
censo_rate_condiciones_vivienda_4_2_fibrocemento_asbesto_eternit_eurolit_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_fibrocemento_asbesto_eternit_eurolit_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_fibrocemento_asbesto_eternit_eurolit_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas por tipo de vivienda, según provincia, cantón, parroquia y material  predominante del techo"
censo_rate_condiciones_vivienda_4_2_hormigon_losa_cemento_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_hormigon_losa_cemento_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_hormigon_losa_cemento_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas por tipo de vivienda, según provincia, cantón, parroquia y material  predominante del techo"
censo_rate_condiciones_vivienda_4_2_teja_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_teja_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_teja_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas por tipo de vivienda, según provincia, cantón, parroquia y material  predominante del techo"
censo_rate_condiciones_vivienda_4_2_total_geografia_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_total_geografia_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas por tipo de vivienda, según provincia, cantón, parroquia y material  predominante del techo"
censo_rate_condiciones_vivienda_4_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_4_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_4_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Mediagua,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas por tipo de vivienda, según provincia, cantón, parroquia y material  predominante del techo"
censo_rate_condiciones_vivienda_4_2_zinc_aluminio_lamina_o_plancha_metalica_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_zinc_aluminio_lamina_o_plancha_metalica_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_4_2_zinc_aluminio_lamina_o_plancha_metalica_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas por tipo de vivienda, según provincia, cantón, parroquia y material  predominante del techo"
